Baile,17.532490719507585,87.98555860238073,3.267486062268259,12.661790773743384,3.6160441482279055,3.082982272665606,0.8519852117826435,2.158649562179934,3.9131475057521414,4.998197673973245,4.6042209467261115,2.9895506068389945,4.891025806844946
Bass,24.23660125078142,90.37847146739351,2.3412569307987794,11.563757175997775,4.963805132878748,3.19675102248778,2.2159549441878847,2.3431454848837685,2.9600625812040486,6.517453525907338,2.6458091742974643,2.9442139561148504,4.803535308117458
Breaks,100.76222724703982,76.00402051371607,1.5782502418249877,1.9162633354072747,3.416686313830686,1.172708843266385,5.174442117406721,8.375402723911522,13.366361028635273,8.799279813896556,6.9880684034255856,0.5379642128330402,3.8446707349993092
Club,103.42373611945987,47.18064710680363,9.314700001416197,5.970729075598365,0.625620335923597,12.617156213212398,2.0588681312117134,1.1131425103723374,18.865156121247903,1.7533379454862958,13.549848169257718,6.863366985752654,9.592877440834211
Dancehall,98.972021654739,68.75541917830448,10.885694823198873,0.7920460238754613,10.276532458344533,6.48080563237399,1.5291948289342496,2.699716526418054,16.76741930990998,7.713479620054705,7.750227037958274,0.35317300202615254,4.113037380564396
Disco,48.33409401595217,97.41383206732473,13.156358891578837,10.869194411610017,8.782077571549394,3.355308569984541,2.396822036773318,5.7623097851501335,7.03795865957894,4.802395923371205,4.385248088352752,5.73875798644398,4.594901433124925
Drum and Bass,81.24747987774676,105.1941964439375,6.873067526049856,13.677848652929157,3.3370849474309696,2.326888228737786,1.145249212182688,6.903543641970252,0.587429508701446,6.251702704368212,0.642698116619558,2.4358990269981597,4.3542677492012505
Dubstep,69.38472433391986,109.64634486481341,17.5127971008046,25.128539734564434,0.38612355872333826,10.843356114419446,9.418051322751287,0.6633349913243654,4.206797916572161,8.509526932349964,2.310724675562784,5.893006733912863,2.731667411341819
Electro,56.76302354808862,87.70230902685775,17.023309898005177,21.954341727151043,4.792270280503421,7.511617362975479,16.574846443394705,7.291741119543704,5.803716862615907,7.8188676234805055,6.814363909093516,17.589669122447905,2.230928877919054
Footwork,90.5288843502412,85.48627509123004,9.975604603167735,2.9657662602711157,18.766823798607714,14.865486302359056,4.180745095642706,9.571063534972938,2.6135974569544858,9.930642939110603,12.753571614723224,17.233028779546103,9.260319236917661
Garage,69.50486947435428,62.51037454736045,7.503170815357539,21.132080512146793,1.925285486297695,8.729611854563599,15.21939139346159,3.617777135765744,11.10485464559997,3.2801405504783063,8.88499630145674,3.3419217972585376,8.114256997888031
Grime,103.12392214780904,56.755401687726625,11.83616764201378,12.15124575260816,2.7815577869522308,4.835420513061522,15.87723814085542,2.5430877962311245,13.827472262494716,7.128864533376653,13.20937984378884,7.061495659208533,13.22847307700549
Hip Hop,90.81912035575296,81.49847432086692,14.20644391419303,25.445566013538066,6.428974748594331,11.285250601788412,9.05257764086563,11.14031614176338,1.5532233023357884,1.2502564755726697,5.4109360480655475,0.5265770089294098,4.719154849769751
House,89.0744450169236,59.520118073870876,9.753712254959964,26.448867544662104,6.739715610845165,11.13094768053152,15.609191273718722,3.0102562588128903,9.670394719758175,4.084782514864453,9.36817858535512,7.19676962570095,10.64067369015035
Jungle,89.55574850656767,67.10291342144387,18.01398544047396,29.450744819546966,5.565786844806102,15.634911867842005,4.829601080064914,10.13739149656255,1.1279173385238888,0.5163292395059343,3.895683120225727,1.5802553283084406,4.672150566777037
Techno,133.20170376759947,133.5699981814998,0.339759452035087,32.66933170834647,0.19974281462470417,14.760178736493565,11.230127778062384,13.398357998062227,0.7674874969676259,6.913489729412464,2.3926810374328493,6.353002201570271,2.9362753839523617
UK Funky,94.71973727995486,120.53909001729218,2.2881305452415224,35.82965344719549,3.3845441428283958,14.844247186388541,7.705683066098197,12.176772466965911,2.4737657009329044,8.755156078822212,5.425142212686237,7.442886191692821,4.686845869973295
UK Hardcore,92.78274777415767,121.66220312120467,1.7545230525951885,38.38349261777888,6.50377688579501,15.555957091253612,7.066816993649108,9.292384135296897,1.4048712736449742,8.326634390575167,4.832384091322873,8.507121712715875,4.799382310993256
